"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
"Sample_Type_IS","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL","UA","BAL","UA","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","BAL","UA","BAL","UA","BAL","BAL","UA","BAL","BAL","UA","BAL","UA","BAL"
"K15970..tcmO..8.O.methyltransferase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15971..tcmP..elmP..O.methyltransferase..EC.2.1.1....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15972..tcmG..elmG..tetracenomycin.A2.monooxygenase.dioxygenase..EC.1.14.13.200..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19567..elmMI..8.demethyl.8.alpha.L.rhamnosyltetracenomycin.C.2..O.methyltransferase..EC.2.1.1.305.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19569..elmMIII..8.demethyl.8..2.3.dimethoxy.alpha.L.rhamnosyl.tetracenomycin.C.4..O.methyltransferase..EC.2.1.1.307..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K19570..elmD..8.demethyl.8..2.3.4.trimethoxy.alpha.L.rhamnosyl.tetracenomycin.C.O.methyltransferase..EC.2.1.1....","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K05913..dad..2.4..dihydroxyacetophenone.dioxygenase..EC.1.13.11.41.."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0","25"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","28"," 0"
"K14520..hapE..4.hydroxyacetophenone.monooxygenase..EC.1.14.13.84.","  0","151","  0"," 16","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 45","  0","  0","  0","  0"," 11","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K08256..pimA..phosphatidyl.myo.inositol.alpha.mannosyltransferase..EC.2.4.1.345.","  0","  0","  0"," 10","  6"," 20","  0","  0","429","657","  0","  5","  0","  1","  0","  0","  0","  0","  0","  0","  4","  0","  0","  0","  0","  0","  0","  0","  1","  0","256","  0","  1","  0","305","  0","  0","  0","  2","  0","  0","  0","  0","  0","  1","  0","  0","  1","  0","  0","  0","196","  0","  0","  0","  0","  1","  1","614","  3"," 14","  0","  0","220","  0","  0","186","  0"," 36","  0"
"K11387..embC..arabinosyltransferase.C..EC.2.4.2...","   4","  94","   0","   0","   0","   0","  44","  18"," 231"," 364","   1","   1","   0","   0","   0","   0","   0","   0","   2","   0","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0"," 152","   0","   0","   0","   0","   0","   2","  64"," 270","   0","  13","   0","   6","  70","   0","   0","   0","   0","   0","   0","   0","  28","   0","   0","   0","   1","  98","   0","1145","   0","   2","   0","   0","   0","   4","   0","   0","   0","   0","   0"
"K13668..pimB..phosphatidyl.myo.inositol.dimannoside.synthase..EC.2.4.1.346.","  0","  6","  0","  1","  0","  3","  0","  0","117","188","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","182","  0","  0","  0","  0","  0","  0","  0","  0","166","  0","  0","  0","  0","  0","  0","  0","107"," 90","  0","  0","  2","  1","  0","  0","  0"," 91","  0","  0","  0","  0","  0","  1","255","  1","  0","  1","  0"," 75","  0","  0","  0","  0","  0","  0"
"K13669..pimE..alpha.1.2.mannosyltransferase..EC.2.4.1...."," 9","27"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","46"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2"," 0"," 0","18"," 0","13"," 0"," 0"," 0"," 0"," 0","21"," 0"," 0"," 0"
"K13671..K13671..alpha.1.2.mannosyltransferase..EC.2.4.1....","   0","   0","   1","  81","   8","   0","  22","   3","5959","5275","   0","   2","  22","   0","   0","   0","   0","   0","   0","   1","   0","   0","   0","   0","   0"," 116","   1"," 115","   2","   0"," 346","   0","   0","   0","1141","  79","   1"," 108","  64","   0","   0","   2","   2"," 102","   2","   0","   4","   5","   0","   0","   0","   0","   0","   0","  16","   0"," 291","   2"," 392","   0","   0","   0","   0","   3","   2","   0","  95","   0","   0","   0"
"K14335..pimC..alpha.1.6.mannosyltransferase..EC.2.4.1...."," 72","  0","  0"," 36","103","  0","  0","  0"," 51","133","  0","  0","  3","  0","  0","  6","  0","  0","  8","  0","  0","  0","  0","  0","  2","224","  0"," 43","  0","  0"," 12","  0","  0","  0"," 31","116","  0","141","  0","  0","  0","  0","  0","188","  0","  0","  2","  0","  3","  0","  0"," 30","  4","  0","159","  0","  0","  2"," 19","  0","  0","  0","  0","  7","  0","  0"," 16","  3","  0","  0"
"K14337..mptA..alpha.1.6.mannosyltransferase..EC.2.4.1....","  6","174"," 59"," 42"," 59","  0","  7"," 30","137","258","  0","  7"," 12","  0"," 24","  2","  2","  0","  0","  0","  2"," 20","  0","  0","  0"," 18","  2"," 53","  0","  0","  3","  0","101","  0"," 35"," 39","  0","  8"," 81","  0"," 18","  3","124","  0","  0","237"," 51","  0"," 12","  0","  2","339","  0","  0"," 42","  2","243","  0","586","  1","350","  0","  0","  5","  0","  0"," 55","  8"," 11","  0"
"K14339..mptB..alpha.1.6.mannosyltransferase..EC.2.4.1....","   0","  23","   0","   0","   2"," 328","   7"," 270","4764","5137","   2","  12","  30","   2","   0","   0","   0","   2","   0","   0","   0","   0","   2","   0","   2","  83","   0","  15","   0","   0"," 205","   0","   0","   0","1113","   0","   2","   5","   0","   0","   0","   0","   4","   2","   2","   2","   2","   4","   0","   2","   2","   7","   2","   0","   0","   1"," 168","   8"," 286","   1","  59","   0","   0","  94","   0","   0"," 306","   0","   1","   0"
"K14340..K14340..mannosyltransferase..EC.2.4.1..."," 0"," 0"," 0","46"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","82"," 1"," 0","90"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","16"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","28"," 0"
"K22311..ptfP1..phosphatidylinositol.dimannoside.acyltransferase..EC.2.3.1.265.","  0","  0","  0","  1","  0","  1","  0","  0","135","209","  0","  3","  0","  0","  0","  0","  0","  2","  0","  0","  0","  0","  0","  0","  0"," 42","  2","  0","  0","  0"," 36","  0"," 35","  0"," 83","  0","  0","  0"," 15","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 51","  1","  0","  0","  1","  0","  0","471","  2","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0"
"K23176..mtxT..methylthioxylose.transferase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K10817..eryA..6.deoxyerythronolide.B.synthase..EC.2.3.1.94.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14371..aveA..type.I.polyketide.synthase.AVES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14372..aveE..CYP171A..cytochrome.P450.hydroxylase..EC.1.14......","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K14373..aveF..C.5.ketoreductase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15988..tylG..tylactone.synthase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15994..tylCV..demethyllactenocin.mycarosyltransferase..EC.2.4.1.318.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15996..tylF..macrocin.O.methyltransferase..EC.2.1.1.101.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15999..megY..mycarose.O.acyltransferase"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","31"," 0"," 0"," 0","39"," 1"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","38"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K16000..pikAI..narbonolide.10.deoxymethynolide.synthase..EC.2.3.1.240.2.3.1.239.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16001..pikAII..narbonolide.10.deoxymethynolide.synthase..EC.2.3.1.240.2.3.1.239.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16007..oleA..8.8a.deoxyoleandolide.synthase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16008..oleP..CYP107D..cytochrome.P450.monooxygenase.OleP.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K21540..mycE..mycinamicin.VI.2...O.methyltransferase..EC.2.1.1.238.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15641..mxaF..myxalamid.type.polyketide.synthase.MxaF","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"K15642..mxaD..myxalamid.type.polyketide.synthase.MxaD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15643..mxaB..myxalamid.type.polyketide.synthase.MxaB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16372..nidA1..niddamycin.polyketide.synthase.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16373..nidA3..niddamycin.polyketide.synthase.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16374..nidA4_5..niddamycin.polyketide.synthase.4.5"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","51"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"K16375..fkbB..polyketide.synthase.FkbB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16377..fkbA..polyketide.synthase.FkbA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16378..rapP..fkbP..pipecolate.incorporating.enzyme.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16381..fkbM..31.O.methyltransferase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16382..amphA..nysA..polyene.macrolide.polyketide.synthase..loading.module.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16383..amphB..nysB..polyene.macrolide.polyketide.synthase..A.type.KR.domains.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16384..amphC..nysC..polyene.macrolide.polyketide.synthase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16385..amphI..nysI..polyene.macrolide.polyketide.synthase..KS.AT.KR.ACP.domains.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16386..amphJ..nysJ..polyene.macrolide.polyketide.synthase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16387..amphK..nysK..fscF..polyene.macrolide.polyketide.synthase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16388..amphDI..nysDI..fscMI..pimK..polyene.glycosyltransferase.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16392..fscA..candicidin.polyketide.synthase.FscA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16393..fscB..candicidin.polyketide.synthase.FscB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16395..epoB..epothilone.synthetase.B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16396..epoC..epothilone.polyketide.synthase.C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16397..epoD..epothilone.polyketide.synthase.D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16398..epoE..epothilone.polyketide.synthase.E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K16399..epoF..epothilone.polyketide.synthase.F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
